step,rank,param_name,norm,mean,max,min
4,1,2.weight,0.3378852605819702,1.6007106751203537e-10,0.05468403548002243,-0.07554212212562561
4,1,2.bias,0.1322842240333557,0.0,0.06102051958441734,-0.07138518244028091
4,0,0.weight,0.7091997861862183,6.0442536778282374e-05,0.010508942417800426,-0.013346482999622822
4,0,0.bias,0.04213089495897293,0.00012817117385566235,0.012094871141016483,-0.013545077294111252
4,0,2.weight,0.28933486342430115,-1.0913936421275139e-10,0.040096137672662735,-0.045018140226602554
4,0,2.bias,0.09677121788263321,-1.3969838619232178e-09,0.04623623564839363,-0.04681563004851341
5,1,0.weight,0.8033522963523865,0.00036931069917045534,0.014563200995326042,-0.011005830951035023
5,1,0.bias,0.05045311152935028,0.0007535790791735053,0.01644008606672287,-0.009946023114025593
5,1,2.weight,0.3264985680580139,-1.2005330063402653e-10,0.053367383778095245,-0.07339955866336823
5,1,2.bias,0.12775354087352753,-9.313225746154785e-10,0.059439003467559814,-0.06866762787103653
5,0,0.weight,0.6901834011077881,2.957964170491323e-06,0.010273942723870277,-0.012462134473025799
5,0,0.bias,0.040552251040935516,1.4885401469655335e-05,0.011478290893137455,-0.0130063621327281
5,0,2.weight,0.28130918741226196,-1.6825651982799172e-10,0.039042726159095764,-0.044329315423965454
5,0,2.bias,0.09319595992565155,0.0,0.044756826013326645,-0.0450022928416729
1,1,module.0.weight,0.6879964470863342,0.00015359060489572585,0.010219268500804901,-0.008947698399424553
1,1,module.0.bias,0.045147329568862915,0.00030790420714765787,0.011490036733448505,-0.009162111207842827
1,1,module.2.weight,0.25294816493988037,-1.2460077414289117e-10,0.039562176913022995,-0.03668650612235069
1,1,module.2.bias,0.09902038425207138,-1.3969838619232178e-09,0.049645014107227325,-0.04238254576921463
1,0,module.0.weight,0.6879964470863342,0.00015359061944764107,0.010219268500804901,-0.008947698399424553
1,0,module.0.bias,0.045147329568862915,0.00030790420714765787,0.011490036733448505,-0.009162111207842827
1,0,module.2.weight,0.25294819474220276,-8.822098607197404e-11,0.039562176913022995,-0.03668650612235069
1,0,module.2.bias,0.09902038425207138,-1.3969838619232178e-09,0.049645014107227325,-0.04238254576921463
2,1,module.0.weight,0.6563226580619812,9.878417768049985e-05,0.009791611693799496,-0.008787978440523148
2,1,module.0.bias,0.04267240688204765,0.00019725365564227104,0.011402148753404617,-0.008722024038434029
2,1,module.2.weight,0.2428664118051529,5.911715561524034e-11,0.03776344284415245,-0.03530557453632355
2,1,module.2.bias,0.09502123296260834,9.313225746154785e-10,0.0474587120115757,-0.04110344126820564
2,0,module.0.weight,0.656322717666626,9.878416312858462e-05,0.009791611693799496,-0.008787978440523148
2,0,module.0.bias,0.04267240688204765,0.00019725365564227104,0.011402148753404617,-0.008722024038434029
2,0,module.2.weight,0.2428663969039917,8.731149137020111e-11,0.03776344284415245,-0.03530557453632355
2,0,module.2.bias,0.09502123296260834,9.313225746154785e-10,0.0474587120115757,-0.04110344126820564
3,1,module.0.weight,0.6354207396507263,5.4231524700298905e-05,0.009368063881993294,-0.008651522919535637
3,1,module.0.bias,0.04101992025971413,0.00010754504182841629,0.010089964605867863,-0.008671368472278118
3,1,module.2.weight,0.23399867117404938,7.639755494892597e-11,0.03609798476099968,-0.03488415107131004
3,1,module.2.bias,0.09130693227052689,0.0,0.04543378949165344,-0.03991999477148056
3,0,module.0.weight,0.6354207396507263,5.423153197625652e-05,0.009368063881993294,-0.008651522919535637
3,0,module.0.bias,0.04101992025971413,0.00010754504182841629,0.010089964605867863,-0.008671368472278118
3,0,module.2.weight,0.23399867117404938,1.1164047464262694e-10,0.03609798476099968,-0.03488415107131004
3,0,module.2.bias,0.09130693227052689,0.0,0.04543378949165344,-0.03991999477148056
4,1,module.0.weight,0.6115627288818359,4.7028825065353885e-05,0.008880549110472202,-0.008486738428473473
4,1,module.0.bias,0.039180170744657516,9.391744970344007e-05,0.009209396317601204,-0.008640921674668789
4,1,module.2.weight,0.22600188851356506,-1.5643308870494366e-10,0.03453117981553078,-0.03446480631828308
4,1,module.2.bias,0.08780715614557266,-9.313225746154785e-10,0.04352746158838272,-0.038771405816078186
4,0,module.0.weight,0.6115627288818359,4.702885416918434e-05,0.008880549110472202,-0.008486738428473473
4,0,module.0.bias,0.039180170744657516,9.391744970344007e-05,0.009209396317601204,-0.008640921674668789
4,0,module.2.weight,0.22600187361240387,-1.2732925824820995e-10,0.03453117981553078,-0.03446480631828308
4,0,module.2.bias,0.08780715614557266,-9.313225746154785e-10,0.04352746158838272,-0.038771405816078186
5,0,module.0.weight,0.5980813503265381,2.9466871637851e-05,0.008741828612983227,-0.008799255825579166
5,0,module.0.bias,0.038121771067380905,5.709926335839555e-05,0.009496636688709259,-0.010689083486795425
5,0,module.2.weight,0.21871548891067505,-1.1937117960769683e-10,0.033036403357982635,-0.03407719358801842
5,0,module.2.bias,0.08451461791992188,-1.3969838619232178e-09,0.04170788824558258,-0.037706151604652405
5,1,module.0.weight,0.5980813503265381,2.9466867999872193e-05,0.008741828612983227,-0.008799255825579166
5,1,module.0.bias,0.038121771067380905,5.709926335839555e-05,0.009496636688709259,-0.010689083486795425
5,1,module.2.weight,0.21871548891067505,-1.5938894648570567e-10,0.033036403357982635,-0.03407719358801842
5,1,module.2.bias,0.08451461791992188,-1.3969838619232178e-09,0.04170788824558258,-0.037706151604652405
1,0,module.model.embed_tokens.weight,19.203125,5.960464477539063e-08,5.6484375,-5.6484375
1,0,module.model.layers.0.self_attn.q_proj.weight,0.1591796875,0.0,0.0083770751953125,-0.0077056884765625
1,0,module.model.layers.0.self_attn.k_proj.weight,0.47119140625,0.0,0.032745361328125,-0.038330078125
1,0,module.model.layers.0.self_attn.v_proj.weight,20.5,-1.3113021850585938e-06,1.4599609375,-2.4921875
1,0,module.model.layers.0.self_attn.o_proj.weight,14.234375,-5.960464477539062e-07,0.69091796875,-0.7158203125
1,0,module.model.layers.0.mlp.gate_proj.weight,3.82421875,2.384185791015625e-07,0.32421875,-0.8935546875
1,0,module.model.layers.0.mlp.down_proj.weight,5.2734375,-5.960464477539063e-08,0.329833984375,-0.2498779296875
1,0,module.model.layers.0.mlp.up_proj.weight,4.1953125,-0.0,0.354248046875,-0.8037109375
1,0,module.model.layers.0.input_layernorm.weight,7.0234375,-0.0023059844970703125,0.7646484375,-0.77587890625
1,0,module.model.layers.0.post_attention_layernorm.weight,2.630859375,-0.000713348388671875,1.59765625,-0.442138671875
1,0,module.model.layers.1.self_attn.q_proj.weight,1.5703125,-0.0,0.28173828125,-0.466796875
1,0,module.model.layers.1.self_attn.k_proj.weight,1.1884765625,-5.960464477539063e-08,0.1905517578125,-0.1956787109375
1,0,module.model.layers.1.self_attn.v_proj.weight,22.609375,-2.384185791015625e-07,2.04296875,-2.19921875
1,0,module.model.layers.1.self_attn.o_proj.weight,11.7109375,4.172325134277344e-07,0.28173828125,-0.27392578125
1,0,module.model.layers.1.mlp.gate_proj.weight,3.021484375,1.1920928955078125e-07,0.0218048095703125,-0.0311279296875
1,0,module.model.layers.1.mlp.down_proj.weight,48.90625,-5.960464477539062e-07,2.65234375,-2.951171875
1,0,module.model.layers.1.mlp.up_proj.weight,3.771484375,5.960464477539063e-08,0.035614013671875,-0.03558349609375
1,0,module.model.layers.1.input_layernorm.weight,1.6484375,0.00034427642822265625,0.2705078125,-0.478759765625
1,0,module.model.layers.1.post_attention_layernorm.weight,1.1064453125,0.00027871131896972656,0.33447265625,-0.221923828125
1,0,module.model.layers.2.self_attn.q_proj.weight,1.0654296875,0.0,0.04534912109375,-0.05279541015625
1,0,module.model.layers.2.self_attn.k_proj.weight,0.96533203125,0.0,0.042877197265625,-0.044036865234375
1,0,module.model.layers.2.self_attn.v_proj.weight,8.046875,5.960464477539063e-08,0.326171875,-0.35009765625
1,0,module.model.layers.2.self_attn.o_proj.weight,4.9921875,-1.1920928955078125e-07,0.06390380859375,-0.0511474609375
1,0,module.model.layers.2.mlp.gate_proj.weight,3.68359375,-0.0,0.0413818359375,-0.0303192138671875
1,0,module.model.layers.2.mlp.down_proj.weight,4.81640625,5.960464477539063e-08,0.080810546875,-0.0673828125
1,0,module.model.layers.2.mlp.up_proj.weight,4.37890625,5.960464477539063e-08,0.043243408203125,-0.05950927734375
1,0,module.model.layers.2.input_layernorm.weight,1.623046875,0.000873565673828125,1.55078125,-0.0447998046875
1,0,module.model.layers.2.post_attention_layernorm.weight,0.99169921875,0.000701904296875,0.13671875,-0.330078125
1,0,module.model.layers.3.self_attn.q_proj.weight,1.314453125,-5.960464477539063e-08,0.08966064453125,-0.095458984375
1,0,module.model.layers.3.self_attn.k_proj.weight,1.1533203125,-0.0,0.07470703125,-0.060394287109375
1,0,module.model.layers.3.self_attn.v_proj.weight,6.90234375,-0.0,0.320556640625,-0.40185546875
1,0,module.model.layers.3.self_attn.o_proj.weight,3.232421875,6.556510925292969e-07,0.03472900390625,-0.05450439453125
1,0,module.model.layers.3.mlp.gate_proj.weight,4.09765625,-1.1920928955078125e-07,0.024932861328125,-0.0323486328125
1,0,module.model.layers.3.mlp.down_proj.weight,4.49609375,-5.960464477539063e-08,0.083740234375,-0.051025390625
1,0,module.model.layers.3.mlp.up_proj.weight,4.55859375,5.960464477539063e-08,0.028961181640625,-0.0260772705078125
1,0,module.model.layers.3.input_layernorm.weight,1.7666015625,0.00042557716369628906,1.748046875,-0.07623291015625
1,0,module.model.layers.3.post_attention_layernorm.weight,1.1953125,-0.0003597736358642578,0.07232666015625,-0.5244140625
1,0,module.model.layers.4.self_attn.q_proj.weight,1.4482421875,0.0,0.1268310546875,-0.10430908203125
1,0,module.model.layers.4.self_attn.k_proj.weight,1.2646484375,-5.960464477539063e-08,0.096435546875,-0.07012939453125
1,0,module.model.layers.4.self_attn.v_proj.weight,6.09765625,-0.0,0.26220703125,-0.248046875
1,0,module.model.layers.4.self_attn.o_proj.weight,2.7890625,1.1920928955078125e-07,0.044830322265625,-0.04193115234375
1,0,module.model.layers.4.mlp.gate_proj.weight,3.36328125,-1.1920928955078125e-07,0.0484619140625,-0.042724609375
1,0,module.model.layers.4.mlp.down_proj.weight,4.37890625,1.7881393432617188e-07,0.08038330078125,-0.0811767578125
1,0,module.model.layers.4.mlp.up_proj.weight,4.02734375,5.960464477539063e-08,0.051513671875,-0.04644775390625
1,0,module.model.layers.4.input_layernorm.weight,1.474609375,0.0002257823944091797,1.431640625,-0.1595458984375
1,0,module.model.layers.4.post_attention_layernorm.weight,0.8427734375,-0.00017762184143066406,0.08056640625,-0.295166015625
1,0,module.model.layers.5.self_attn.q_proj.weight,0.9072265625,0.0,0.065185546875,-0.08660888671875
1,0,module.model.layers.5.self_attn.k_proj.weight,0.76904296875,-5.960464477539063e-08,0.0400390625,-0.048980712890625
1,0,module.model.layers.5.self_attn.v_proj.weight,5.2109375,1.1920928955078125e-07,0.2139892578125,-0.239013671875
1,0,module.model.layers.5.self_attn.o_proj.weight,3.296875,5.960464477539063e-08,0.079345703125,-0.08837890625
1,0,module.model.layers.5.mlp.gate_proj.weight,2.671875,-1.1920928955078125e-07,0.031982421875,-0.0328369140625
1,0,module.model.layers.5.mlp.down_proj.weight,3.39453125,5.960464477539063e-08,0.036590576171875,-0.046478271484375
1,0,module.model.layers.5.mlp.up_proj.weight,3.19921875,0.0,0.035308837890625,-0.025421142578125
1,0,module.model.layers.5.input_layernorm.weight,0.56640625,-0.0001614093780517578,0.1602783203125,-0.51904296875
1,0,module.model.layers.5.post_attention_layernorm.weight,0.630859375,6.276369094848633e-05,0.11358642578125,-0.373046875
1,0,module.model.layers.6.self_attn.q_proj.weight,1.3447265625,5.960464477539063e-08,0.1875,-0.1689453125
1,0,module.model.layers.6.self_attn.k_proj.weight,1.197265625,-0.0,0.1224365234375,-0.1163330078125
1,0,module.model.layers.6.self_attn.v_proj.weight,5.2265625,1.1920928955078125e-07,0.36572265625,-0.301025390625
1,0,module.model.layers.6.self_attn.o_proj.weight,2.5390625,-3.5762786865234375e-07,0.04132080078125,-0.053863525390625
1,0,module.model.layers.6.mlp.gate_proj.weight,2.4765625,-5.960464477539063e-08,0.07568359375,-0.082275390625
1,0,module.model.layers.6.mlp.down_proj.weight,3.265625,-5.960464477539063e-08,0.07952880859375,-0.10980224609375
1,0,module.model.layers.6.mlp.up_proj.weight,2.9296875,0.0,0.07965087890625,-0.054107666015625
1,0,module.model.layers.6.input_layernorm.weight,0.677734375,-0.0001513957977294922,0.12548828125,-0.65478515625
1,0,module.model.layers.6.post_attention_layernorm.weight,0.52685546875,-0.00010669231414794922,0.0570068359375,-0.204833984375
1,0,module.model.layers.7.self_attn.q_proj.weight,1.044921875,0.0,0.11627197265625,-0.07977294921875
1,0,module.model.layers.7.self_attn.k_proj.weight,0.9208984375,0.0,0.076416015625,-0.06500244140625
1,0,module.model.layers.7.self_attn.v_proj.weight,4.3359375,-5.960464477539063e-08,0.275146484375,-0.2215576171875
1,0,module.model.layers.7.self_attn.o_proj.weight,2.525390625,5.960464477539063e-08,0.0413818359375,-0.0504150390625
1,0,module.model.layers.7.mlp.gate_proj.weight,2.177734375,-5.960464477539063e-08,0.051544189453125,-0.03564453125
1,0,module.model.layers.7.mlp.down_proj.weight,2.943359375,-0.0,0.0377197265625,-0.03594970703125
1,0,module.model.layers.7.mlp.up_proj.weight,2.76953125,-5.960464477539063e-08,0.06939697265625,-0.0537109375
1,0,module.model.layers.7.input_layernorm.weight,0.2548828125,-8.398294448852539e-05,0.037628173828125,-0.2218017578125
1,0,module.model.layers.7.post_attention_layernorm.weight,0.391357421875,0.00018918514251708984,0.082763671875,-0.143310546875
1,0,module.model.layers.8.self_attn.q_proj.weight,1.537109375,5.960464477539063e-08,0.2042236328125,-0.336181640625
1,0,module.model.layers.8.self_attn.k_proj.weight,1.359375,-0.0,0.207275390625,-0.26416015625
1,0,module.model.layers.8.self_attn.v_proj.weight,4.3203125,-5.960464477539063e-08,0.33447265625,-0.2037353515625
1,0,module.model.layers.8.self_attn.o_proj.weight,2.4140625,0.0,0.0355224609375,-0.03955078125
1,0,module.model.layers.8.mlp.gate_proj.weight,1.947265625,5.960464477539063e-08,0.04443359375,-0.040924072265625
1,0,module.model.layers.8.mlp.down_proj.weight,2.580078125,0.0,0.0343017578125,-0.03466796875
1,0,module.model.layers.8.mlp.up_proj.weight,2.400390625,0.0,0.0654296875,-0.046356201171875
1,0,module.model.layers.8.input_layernorm.weight,0.179443359375,-1.5437602996826172e-05,0.069091796875,-0.04949951171875
1,0,module.model.layers.8.post_attention_layernorm.weight,0.352294921875,-0.0002409219741821289,0.1361083984375,-0.12646484375
1,0,module.model.layers.9.self_attn.q_proj.weight,1.009765625,0.0,0.111328125,-0.1689453125
1,0,module.model.layers.9.self_attn.k_proj.weight,0.8642578125,-0.0,0.09130859375,-0.1334228515625
1,0,module.model.layers.9.self_attn.v_proj.weight,4.21484375,1.1920928955078125e-07,0.22021484375,-0.2071533203125
1,0,module.model.layers.9.self_attn.o_proj.weight,2.462890625,-0.0,0.037841796875,-0.045440673828125
1,0,module.model.layers.9.mlp.gate_proj.weight,1.9130859375,0.0,0.06280517578125,-0.0740966796875
1,0,module.model.layers.9.mlp.down_proj.weight,2.490234375,-5.960464477539063e-08,0.02734375,-0.038726806640625
1,0,module.model.layers.9.mlp.up_proj.weight,2.3203125,0.0,0.052764892578125,-0.0780029296875
1,0,module.model.layers.9.input_layernorm.weight,0.50537109375,-0.00014197826385498047,0.016845703125,-0.48779296875
1,0,module.model.layers.9.post_attention_layernorm.weight,0.325439453125,-0.00029015541076660156,0.06292724609375,-0.149658203125
1,0,module.model.layers.10.self_attn.q_proj.weight,1.03125,0.0,0.1070556640625,-0.109130859375
1,0,module.model.layers.10.self_attn.k_proj.weight,0.91015625,0.0,0.083251953125,-0.0697021484375
1,0,module.model.layers.10.self_attn.v_proj.weight,4.171875,1.1920928955078125e-07,0.25439453125,-0.2291259765625
1,0,module.model.layers.10.self_attn.o_proj.weight,2.42578125,-0.0,0.03436279296875,-0.03021240234375
1,0,module.model.layers.10.mlp.gate_proj.weight,1.76171875,-5.960464477539063e-08,0.03564453125,-0.0419921875
1,0,module.model.layers.10.mlp.down_proj.weight,2.6015625,-5.960464477539063e-08,0.07952880859375,-0.06256103515625
1,0,module.model.layers.10.mlp.up_proj.weight,2.1953125,-0.0,0.0826416015625,-0.07171630859375
1,0,module.model.layers.10.input_layernorm.weight,0.1226806640625,-1.6689300537109375e-06,0.03802490234375,-0.0670166015625
1,0,module.model.layers.10.post_attention_layernorm.weight,0.2578125,3.695487976074219e-05,0.0733642578125,-0.0887451171875
1,0,module.model.layers.11.self_attn.q_proj.weight,0.716796875,-0.0,0.07470703125,-0.060699462890625
1,0,module.model.layers.11.self_attn.k_proj.weight,0.6337890625,-0.0,0.0584716796875,-0.06036376953125
1,0,module.model.layers.11.self_attn.v_proj.weight,4.265625,-1.1920928955078125e-07,0.243896484375,-0.399169921875
1,0,module.model.layers.11.self_attn.o_proj.weight,1.818359375,5.960464477539063e-08,0.03192138671875,-0.03570556640625
1,0,module.model.layers.11.mlp.gate_proj.weight,1.720703125,-0.0,0.0413818359375,-0.033355712890625
1,0,module.model.layers.11.mlp.down_proj.weight,2.314453125,-5.960464477539063e-08,0.0194854736328125,-0.0201416015625
1,0,module.model.layers.11.mlp.up_proj.weight,2.17578125,5.960464477539063e-08,0.07659912109375,-0.059844970703125
1,0,module.model.layers.11.input_layernorm.weight,0.259521484375,-5.561113357543945e-05,0.00560760498046875,-0.25244140625
1,0,module.model.layers.11.post_attention_layernorm.weight,0.289794921875,-0.00010943412780761719,0.04241943359375,-0.1591796875
1,0,module.model.layers.12.self_attn.q_proj.weight,0.97802734375,5.960464477539063e-08,0.1285400390625,-0.110595703125
1,0,module.model.layers.12.self_attn.k_proj.weight,0.82275390625,-0.0,0.08795166015625,-0.1104736328125
1,0,module.model.layers.12.self_attn.v_proj.weight,3.921875,-5.960464477539063e-08,0.3115234375,-0.295654296875
1,0,module.model.layers.12.self_attn.o_proj.weight,2.029296875,-1.1920928955078125e-07,0.03997802734375,-0.031158447265625
1,0,module.model.layers.12.mlp.gate_proj.weight,1.6435546875,-5.960464477539063e-08,0.04327392578125,-0.034271240234375
1,0,module.model.layers.12.mlp.down_proj.weight,2.3046875,-0.0,0.039031982421875,-0.029541015625
1,0,module.model.layers.12.mlp.up_proj.weight,2.09375,-0.0,0.06414794921875,-0.0760498046875
1,0,module.model.layers.12.input_layernorm.weight,0.25048828125,6.097555160522461e-05,0.0200347900390625,-0.2320556640625
1,0,module.model.layers.12.post_attention_layernorm.weight,0.36181640625,0.00011610984802246094,0.04376220703125,-0.2261962890625
1,0,module.model.layers.13.self_attn.q_proj.weight,1.029296875,-0.0,0.201171875,-0.1798095703125
1,0,module.model.layers.13.self_attn.k_proj.weight,0.8876953125,-5.960464477539063e-08,0.10498046875,-0.136474609375
1,0,module.model.layers.13.self_attn.v_proj.weight,3.927734375,-5.960464477539063e-08,0.267578125,-0.276611328125
1,0,module.model.layers.13.self_attn.o_proj.weight,1.9453125,5.960464477539063e-08,0.04034423828125,-0.039794921875
1,0,module.model.layers.13.mlp.gate_proj.weight,1.740234375,-5.960464477539063e-08,0.0748291015625,-0.0521240234375
1,0,module.model.layers.13.mlp.down_proj.weight,2.353515625,-5.960464477539063e-08,0.0307159423828125,-0.027740478515625
1,0,module.model.layers.13.mlp.up_proj.weight,2.1484375,-0.0,0.07568359375,-0.07421875
1,0,module.model.layers.13.input_layernorm.weight,0.11053466796875,4.404783248901367e-05,0.0677490234375,-0.034912109375
1,0,module.model.layers.13.post_attention_layernorm.weight,0.248291015625,0.0001042485237121582,0.0904541015625,-0.0858154296875
1,0,module.model.layers.14.self_attn.q_proj.weight,1.2001953125,-0.0,0.199462890625,-0.278076171875
1,0,module.model.layers.14.self_attn.k_proj.weight,0.98681640625,0.0,0.2032470703125,-0.1485595703125
1,0,module.model.layers.14.self_attn.v_proj.weight,4.0234375,1.1920928955078125e-07,0.275390625,-0.279052734375
1,0,module.model.layers.14.self_attn.o_proj.weight,1.8896484375,-5.960464477539063e-08,0.0372314453125,-0.04052734375
1,0,module.model.layers.14.mlp.gate_proj.weight,1.7353515625,-0.0,0.06005859375,-0.06658935546875
1,0,module.model.layers.14.mlp.down_proj.weight,2.45703125,1.1920928955078125e-07,0.027801513671875,-0.0219879150390625
1,0,module.model.layers.14.mlp.up_proj.weight,2.1015625,5.960464477539063e-08,0.11077880859375,-0.10498046875
1,0,module.model.layers.14.input_layernorm.weight,0.8173828125,0.00021374225616455078,0.8125,-0.023712158203125
1,0,module.model.layers.14.post_attention_layernorm.weight,0.26171875,-7.987022399902344e-06,0.0751953125,-0.1160888671875
1,0,module.model.layers.15.self_attn.q_proj.weight,0.91748046875,-0.0,0.19384765625,-0.145263671875
1,0,module.model.layers.15.self_attn.k_proj.weight,0.91357421875,0.0,0.171875,-0.191650390625
1,0,module.model.layers.15.self_attn.v_proj.weight,4.18359375,-5.960464477539063e-08,0.28662109375,-0.28173828125
1,0,module.model.layers.15.self_attn.o_proj.weight,1.951171875,-1.7881393432617188e-07,0.030426025390625,-0.03924560546875
1,0,module.model.layers.15.mlp.gate_proj.weight,1.89453125,-0.0,0.052490234375,-0.0721435546875
1,0,module.model.layers.15.mlp.down_proj.weight,2.7890625,-0.0,0.045013427734375,-0.04119873046875
1,0,module.model.layers.15.mlp.up_proj.weight,2.26953125,-0.0,0.0804443359375,-0.0950927734375
1,0,module.model.layers.15.input_layernorm.weight,0.3369140625,-0.00013446807861328125,0.022064208984375,-0.29296875
1,0,module.model.layers.15.post_attention_layernorm.weight,0.281494140625,-0.0001327991485595703,0.04937744140625,-0.1827392578125
1,0,module.model.layers.16.self_attn.q_proj.weight,1.0751953125,0.0,0.1651611328125,-0.21728515625
1,0,module.model.layers.16.self_attn.k_proj.weight,0.99853515625,-0.0,0.15478515625,-0.158447265625
1,0,module.model.layers.16.self_attn.v_proj.weight,3.76953125,-1.1920928955078125e-07,0.3310546875,-0.397216796875
1,0,module.model.layers.16.self_attn.o_proj.weight,1.71875,5.960464477539063e-08,0.03363037109375,-0.03179931640625
1,0,module.model.layers.16.mlp.gate_proj.weight,1.8984375,5.960464477539063e-08,0.056671142578125,-0.06182861328125
1,0,module.model.layers.16.mlp.down_proj.weight,3.43359375,0.0,0.095458984375,-0.14111328125
1,0,module.model.layers.16.mlp.up_proj.weight,2.2421875,0.0,0.0875244140625,-0.1011962890625
1,0,module.model.layers.16.input_layernorm.weight,0.403564453125,0.00017631053924560547,0.36572265625,-0.049072265625
1,0,module.model.layers.16.post_attention_layernorm.weight,0.266357421875,0.0001016855239868164,0.0535888671875,-0.134521484375
1,0,module.model.layers.17.self_attn.q_proj.weight,1.0888671875,-0.0,0.161865234375,-0.243896484375
1,0,module.model.layers.17.self_attn.k_proj.weight,1.048828125,-5.960464477539063e-08,0.21337890625,-0.1500244140625
1,0,module.model.layers.17.self_attn.v_proj.weight,3.8359375,-5.960464477539063e-08,0.28515625,-0.287109375
1,0,module.model.layers.17.self_attn.o_proj.weight,1.8310546875,-0.0,0.0323486328125,-0.04681396484375
1,0,module.model.layers.17.mlp.gate_proj.weight,1.9443359375,-5.960464477539063e-08,0.0833740234375,-0.1064453125
